Country or Area;Year;Value
Comoros;2012;88.1618943058
Comoros;2011;85.4746675443
Comoros;2010;76.2426374579
Comoros;2009;68.4208427477
Comoros;2008;63.9436396664
Comoros;2007;65.9988911822
Comoros;2006;58.4841026316
Comoros;2005;54.4729266558
Comoros;2004;59.5033901452
Comoros;2003;69.0323929355
Comoros;2002;60.6679177302
Comoros;2001;62.8770512269
Comoros;2000;100.0
Comoros;1999;96.6386554622
Comoros;1998;90.243902439
Comoros;1997;87.969924812
Comoros;1996;85.2564102564
Comoros;1995;86.1635220126
Comoros;1994;51.1363636364
Comoros;1993;69.7674418605
Comoros;1992;78.5714285714
Comoros;1991;77.8409090909
Comoros;1990;85.9550561798
Comoros;1989;88.3561643836
Comoros;1988;90.1315789474
Comoros;1987;85.7142857143
Comoros;1986;93.2773109244
Comoros;1985;94.7368421053
Comoros;1984;80.2197802198
Comoros;1983;117.171717172
Comoros;1982;95.9595959596
Comoros;1981;89.7196261682
Comoros;1980;111.2
Congo, Dem. Rep.;2014;122.558060767
Congo, Dem. Rep.;2013;128.449268656
Congo, Dem. Rep.;2012;135.003862976
Congo, Dem. Rep.;2011;144.493649576
Congo, Dem. Rep.;2010;138.284035588
Congo, Dem. Rep.;2009;114.215292043
Congo, Dem. Rep.;2008;146.498667321
Congo, Dem. Rep.;2007;126.848302715
Congo, Dem. Rep.;2006;128.35006787
Congo, Dem. Rep.;2005;114.56301407
Congo, Dem. Rep.;2004;97.3919892756
Congo, Dem. Rep.;2003;97.4798373938
Congo, Dem. Rep.;2002;99.7754141019
Congo, Dem. Rep.;2001;102.188041248
Congo, Dem. Rep.;2000;100.0
Congo, Dem. Rep.;1999;103.738317757
Congo, Dem. Rep.;1998;65.5581947743
Congo, Dem. Rep.;1997;67.3015873016
Congo, Dem. Rep.;1996;53.7634408602
Congo, Dem. Rep.;1995;79.7619047619
Congo, Dem. Rep.;1994;66.4987405542
Congo, Dem. Rep.;1993;90.0
Congo, Dem. Rep.;1992;97.0711297071
Congo, Dem. Rep.;1991;80.8888888889
Congo, Dem. Rep.;1990;86.2068965517
Congo, Dem. Rep.;1989;114.814814815
Congo, Dem. Rep.;1988;96.6292134831
Congo, Dem. Rep.;1987;84.6153846154
Congo, Dem. Rep.;1986;84.7715736041
Congo, Dem. Rep.;1985;84.7826086957
Congo, Dem. Rep.;1984;77.8280542986
Congo, Dem. Rep.;1983;82.9508196721
Congo, Dem. Rep.;1982;81.0126582278
Congo, Dem. Rep.;1981;82.7493261456
Congo, Dem. Rep.;1980;84.1232227488
Congo, Rep.;2014;214.964887223
Congo, Rep.;2013;229.388830774
Congo, Rep.;2012;223.752558174
Congo, Rep.;2011;222.097563448
Congo, Rep.;2010;183.925352331
Congo, Rep.;2009;155.317034416
Congo, Rep.;2008;221.299358103
Congo, Rep.;2007;181.696159574
Congo, Rep.;2006;179.331769694
Congo, Rep.;2005;156.058692928
Congo, Rep.;2004;116.382547623
Congo, Rep.;2003;99.1562511195
Congo, Rep.;2002;91.2916082476
Congo, Rep.;2001;91.5202776904
Congo, Rep.;2000;100.0
Congo, Rep.;1999;64.4230769231
Congo, Rep.;1998;39.2
Congo, Rep.;1997;63.6363636364
Congo, Rep.;1996;64.1666666667
Congo, Rep.;1995;52.0325203252
Congo, Rep.;1994;53.5714285714
Congo, Rep.;1993;62.3376623377
Congo, Rep.;1992;61.0169491525
Congo, Rep.;1991;63.4782608696
Congo, Rep.;1990;63.2478632479
Congo, Rep.;1989;76.25
Congo, Rep.;1988;60.7142857143
Congo, Rep.;1987;73.8095238095
Congo, Rep.;1986;66.6666666667
Congo, Rep.;1985;111.764705882
Congo, Rep.;1984;138.596491228
Congo, Rep.;1983;130.0
Congo, Rep.;1982;140.625
Congo, Rep.;1981;100.0
Congo, Rep.;1980;96.8421052632
Costa Rica;2014;62.8159019547
Costa Rica;2013;61.6090349478
Costa Rica;2012;61.9842846713
Costa Rica;2011;62.2335137063
Costa Rica;2010;66.4629286925
Costa Rica;2009;72.5666058004
Costa Rica;2008;71.7947253785
Costa Rica;2007;76.721685069
Costa Rica;2006;80.8996841673
Costa Rica;2005;84.9446607627
Costa Rica;2004;90.041539479
Costa Rica;2003;94.4550747895
Costa Rica;2002;96.3256925018
Costa Rica;2001;97.8074580555
Costa Rica;2000;100.0
Costa Rica;1999;107.142857143
Costa Rica;1998;108.910891089
Costa Rica;1997;105.660377358
Costa Rica;1996;99.0825688073
Costa Rica;1995;104.587155963
Costa Rica;1994;98.0198019802
Costa Rica;1993;87.8504672897
Costa Rica;1992;84.1121495327
Costa Rica;1991;79.6296296296
Costa Rica;1990;75.0
Costa Rica;1989;85.4368932039
Costa Rica;1988;91.8367346939
Costa Rica;1987;92.5531914894
Costa Rica;1986;112.5
Costa Rica;1985;84.0
Costa Rica;1984;82.0
Costa Rica;1983;73.5849056604
Costa Rica;1982;74.0740740741
Costa Rica;1981;73.4513274336
Costa Rica;1980;81.3725490196
Cote d'Ivoire;2014;158.777381915
Cote d'Ivoire;2013;145.443989928
Cote d'Ivoire;2012;145.835242917
Cote d'Ivoire;2011;160.433696512
Cote d'Ivoire;2010;162.697776044
Cote d'Ivoire;2009;149.899114135
Cote d'Ivoire;2008;140.713190913
Cote d'Ivoire;2007;137.616266197
Cote d'Ivoire;2006;133.328730364
Cote d'Ivoire;2005;131.015182045
Cote d'Ivoire;2004;130.402857567
Cote d'Ivoire;2003;137.942573925
Cote d'Ivoire;2002;141.816078627
Cote d'Ivoire;2001;110.523048804
Cote d'Ivoire;2000;100.0
Cote d'Ivoire;1999;118.181818182
Cote d'Ivoire;1998;116.666666667
Cote d'Ivoire;1997;117.346938775
Cote d'Ivoire;1996;118.518518519
Cote d'Ivoire;1995;122.0
Cote d'Ivoire;1994;122.891566265
Cote d'Ivoire;1993;77.4193548387
Cote d'Ivoire;1992;162.5
Cote d'Ivoire;1991;156.060606061
Cote d'Ivoire;1990;143.055555556
Cote d'Ivoire;1989;165.079365079
Cote d'Ivoire;1988;195.161290323
Cote d'Ivoire;1987;213.333333333
Cote d'Ivoire;1986;259.615384615
Cote d'Ivoire;1985;252.083333333
Cote d'Ivoire;1984;228.571428571
Cote d'Ivoire;1983;190.566037736
Cote d'Ivoire;1982;179.310344828
Cote d'Ivoire;1981;187.096774193
Cote d'Ivoire;1980;202.816901408
Croatia;2014;99.299499063
Croatia;2013;98.3827893301
Croatia;2012;99.2690194599
Croatia;2011;100.721502133
Croatia;2010;100.273307798
Croatia;2009;99.56060682
Croatia;2008;99.3222203923
Croatia;2007;100.683119967
Croatia;2006;98.75280527
Croatia;2005;97.7735466118
Croatia;2004;97.6776692911
Croatia;2003;96.9943288766
Croatia;2002;97.5550688529
Croatia;2001;98.856010014
Croatia;2000;100.0
Cuba;2014;111.968218427
Cuba;2013;107.206151902
Cuba;2012;114.534946881
Cuba;2011;126.354141821
Cuba;2010;137.263136641
Cuba;2009;121.91940592
Cuba;2008;105.475354185
Cuba;2007;124.152876613
Cuba;2006;111.832677415
Cuba;2005;95.6649991652
Cuba;2004;98.1996970549
Cuba;2003;95.1593258528
Cuba;2002;90.0379177153
Cuba;2001;97.7150353783
Cuba;2000;100.0
Cyprus;2014;92.1630759629
Cyprus;2013;92.2775380556
Cyprus;2012;93.8294416976
Cyprus;2011;96.415204192
Cyprus;2010;97.7567886659
Cyprus;2009;96.8076936303
Cyprus;2008;105.975707594
Cyprus;2007;101.528427019
Cyprus;2006;102.522829283
Cyprus;2005;101.418507197
Cyprus;2004;103.472877741
Cyprus;2003;102.901882806
Cyprus;2002;102.951593861
Cyprus;2001;101.976506162
Cyprus;2000;100.0
Czech Republic;2014;103.414718273
Czech Republic;2013;102.37808327
Czech Republic;2012;101.928073626
Czech Republic;2011;103.215575126
Czech Republic;2010;103.603603604
Czech Republic;2009;105.822096186
Czech Republic;2008;102.978229739
Czech Republic;2007;104.606219122
Czech Republic;2006;104.516410684
Czech Republic;2005;106.361569903
Czech Republic;2004;106.977906737
Czech Republic;2003;104.744891771
Czech Republic;2002;104.106533718
Czech Republic;2001;101.724457226
Czech Republic;2000;100.0
Denmark;2014;98.9889358477
Denmark;2013;100.337558952
Denmark;2012;99.9779261241
Denmark;2011;99.6069071725
Denmark;2010;99.8880179171
Denmark;2009;99.3633959743
Denmark;2008;101.211712344
Denmark;2007;100.416525948
Denmark;2006;99.1686597634
Denmark;2005;99.3566986729
Denmark;2004;97.5019849159
Denmark;2003;100.460770313
Denmark;2002;100.900396477
Denmark;2001;101.112954592
Denmark;2000;100.0
Djibouti;2014;84.0504950972
Djibouti;2013;84.1072257801
Djibouti;2012;86.7414576058
Djibouti;2011;83.8472900029
Djibouti;2010;79.8709662361
Djibouti;2009;80.8853160052
Djibouti;2008;86.161579408
Djibouti;2007;84.6957782717
Djibouti;2006;86.2483290794
Djibouti;2005;85.9896974086
Djibouti;2004;96.1542166904
Djibouti;2003;97.171739769
Djibouti;2002;100.129943887
Djibouti;2001;100.440931796
Djibouti;2000;100.0
Dominica;2014;97.3897301574
Dominica;2013;100.276611489
Dominica;2012;105.17281818
Dominica;2011;105.704008932
Dominica;2010;111.676967964
Dominica;2009;117.644350734
Dominica;2008;103.231598027
Dominica;2007;99.1842308965
Dominica;2006;102.547538553
Dominica;2005;100.712603681
Dominica;2004;103.819759598
Dominica;2003;97.4772859555
Dominica;2002;109.896053712
Dominica;2001;111.521501961
Dominica;2000;100.0
Dominican Republic;2014;67.3594262412
Dominican Republic;2013;67.0765447699
Dominican Republic;2012;68.2845432346
Dominican Republic;2011;70.1467932858
Dominican Republic;2010;71.4458470088
Dominican Republic;2009;74.920681844
Dominican Republic;2008;74.5911021505
Dominican Republic;2007;85.2872372832
Dominican Republic;2006;86.7807389863
Dominican Republic;2005;89.7011844662
Dominican Republic;2004;94.8764064479
Dominican Republic;2003;98.8102091407
Dominican Republic;2002;101.107781849
Dominican Republic;2001;101.819055348
Dominican Republic;2000;100.0
Dominican Republic;1999;102.06185567
Dominican Republic;1998;101.01010101
Dominican Republic;1997;100.0
Dominican Republic;1996;96.3302752294
Dominican Republic;1995;98.1481481481
Dominican Republic;1994;94.3396226415
Dominican Republic;1993;88.4615384615
Dominican Republic;1992;93.5483870968
Dominican Republic;1991;104.347826087
Dominican Republic;1990;96.0396039604
Dominican Republic;1989;150.0
Dominican Republic;1988;158.974358974
Dominican Republic;1987;136.842105263
Dominican Republic;1986;144.303797468
Dominican Republic;1985;145.454545455
Dominican Republic;1984;140.740740741
Dominican Republic;1983;160.0
Dominican Republic;1982;153.333333333
Dominican Republic;1981;181.081081081
Dominican Republic;1980;175.362318841
Ecuador;2014;181.742605953
Ecuador;2013;183.795155805
Ecuador;2012;181.211809453
Ecuador;2011;178.533776612
Ecuador;2010;157.876989525
Ecuador;2009;134.195441036
Ecuador;2008;158.594613248
Ecuador;2007;135.572769844
Ecuador;2006;125.712834684
Ecuador;2005;110.670430017
Ecuador;2004;94.3419261977
Ecuador;2003;93.460127402
Ecuador;2002;90.3740900648
Ecuador;2001;87.7161585036
Ecuador;2000;100.0
Ecuador;1999;85.5670103093
Ecuador;1998;81.0
Ecuador;1997;90.4761904762
Ecuador;1996;88.679245283
Ecuador;1995;80.5555555556
Ecuador;1994;87.7551020408
Ecuador;1993;85.7142857143
Ecuador;1992;94.1860465116
Ecuador;1991;97.7777777778
Ecuador;1990;114.285714286
Ecuador;1989;115.0
Ecuador;1988;103.797468354
Ecuador;1987;115.11627907
Ecuador;1986;109.638554217
Ecuador;1985;168.75
Ecuador;1984;180.0
Ecuador;1983;208.450704225
Ecuador;1982;198.717948718
Ecuador;1981;180.681818182
Ecuador;1980;212.987012987
Egypt, Arab Rep.;2014;149.603192954
Egypt, Arab Rep.;2013;151.021366609
Egypt, Arab Rep.;2012;152.485433967
Egypt, Arab Rep.;2011;148.740630201
Egypt, Arab Rep.;2010;140.497324296
Egypt, Arab Rep.;2009;136.6702974
Egypt, Arab Rep.;2008;147.781828194
Egypt, Arab Rep.;2007;131.171511509
Egypt, Arab Rep.;2006;135.98165322
Egypt, Arab Rep.;2005;123.477833668
Egypt, Arab Rep.;2004;106.218717699
Egypt, Arab Rep.;2003;97.3550335583
Egypt, Arab Rep.;2002;93.2319404668
Egypt, Arab Rep.;2001;95.6542061406
Egypt, Arab Rep.;2000;100.0
Egypt, Arab Rep.;1999;96.875
Egypt, Arab Rep.;1998;98.0198019802
Egypt, Arab Rep.;1997;107.142857143
Egypt, Arab Rep.;1996;111.111111111
Egypt, Arab Rep.;1995;116.279069767
Egypt, Arab Rep.;1994;120.0
Egypt, Arab Rep.;1993;123.456790123
Egypt, Arab Rep.;1992;125.0
Egypt, Arab Rep.;1991;125.0
Egypt, Arab Rep.;1990;101.219512195
Egypt, Arab Rep.;1989;94.8051948052
Egypt, Arab Rep.;1988;96.0
Egypt, Arab Rep.;1987;117.24137931
Egypt, Arab Rep.;1986;163.265306122
Egypt, Arab Rep.;1985;188.461538462
Egypt, Arab Rep.;1984;190.566037736
Egypt, Arab Rep.;1983;200.0
Egypt, Arab Rep.;1982;200.0
Egypt, Arab Rep.;1981;220.0
Egypt, Arab Rep.;1980;214.0
El Salvador;2014;81.1850482724
El Salvador;2013;77.7591201829
El Salvador;2012;77.2094179997
El Salvador;2011;79.1891090724
El Salvador;2010;79.9155789668
El Salvador;2009;84.5708857058
El Salvador;2008;76.6423473262
El Salvador;2007;83.275015957
El Salvador;2006;84.8610727991
El Salvador;2005;89.8044346856
El Salvador;2004;93.2255203649
El Salvador;2003;94.1217606762
El Salvador;2002;97.4495475325
El Salvador;2001;97.6457976505
El Salvador;2000;100.0
El Salvador;1999;105.208333333
El Salvador;1998;111.224489796
El Salvador;1997;113.684210526
El Salvador;1996;113.978494624
El Salvador;1995;121.111111111
El Salvador;1994;97.6470588235
El Salvador;1993;77.1084337349
El Salvador;1992;74.3902439024
El Salvador;1991;84.2857142857
El Salvador;1990;84.2105263158
El Salvador;1989;83.5294117647
El Salvador;1988;88.4615384615
El Salvador;1987;88.4615384615
El Salvador;1986;128.0
El Salvador;1985;64.7727272727
El Salvador;1984;59.0
El Salvador;1983;62.2222222222
El Salvador;1982;66.9902912621
El Salvador;1981;74.7368421053
El Salvador;1980;93.9759036145
Equatorial Guinea;2014;219.276866789
Equatorial Guinea;2013;235.828380445
Equatorial Guinea;2012;236.446236864
Equatorial Guinea;2011;227.565677878
Equatorial Guinea;2010;205.949138367
Equatorial Guinea;2009;197.644503453
Equatorial Guinea;2008;226.400939951
Equatorial Guinea;2007;177.651477771
Equatorial Guinea;2006;175.42365301
Equatorial Guinea;2005;153.79222602
Equatorial Guinea;2004;119.148351152
Equatorial Guinea;2003;101.056741901
Equatorial Guinea;2002;91.5055021632
Equatorial Guinea;2001;89.9136235508
Equatorial Guinea;2000;100.0
Equatorial Guinea;1999;79.0
Equatorial Guinea;1998;37.1428571429
Equatorial Guinea;1997;36.8983957219
Equatorial Guinea;1996;37.3493975904
Equatorial Guinea;1995;36.7647058824
Equatorial Guinea;1994;36.974789916
Equatorial Guinea;1993;31.6037735849
Equatorial Guinea;1992;37.7593360996
Equatorial Guinea;1991;34.0425531915
Equatorial Guinea;1990;37.6623376623
Equatorial Guinea;1989;48.322147651
Equatorial Guinea;1988;40.7407407407
Equatorial Guinea;1987;39.6907216495
Equatorial Guinea;1986;43.9189189189
Equatorial Guinea;1985;37.7551020408
Eritrea;2014;83.5067032691
Eritrea;2013;84.2669342816
Eritrea;2012;85.2525896826
Eritrea;2011;82.015303081
Eritrea;2010;84.6297470663
Eritrea;2009;80.0053527215
Eritrea;2008;79.3855895494
Eritrea;2007;85.4336837026
Eritrea;2006;85.0312270593
Eritrea;2005;86.9495424178
Eritrea;2004;89.1348541239
Eritrea;2003;89.925764705
Eritrea;2002;92.1374862759
Eritrea;2001;102.583593999
Eritrea;2000;100.0
Eritrea;1999;96.1165048544
Eritrea;1998;95.2830188679
Eritrea;1997;100.909090909
Eritrea;1996;98.2905982906
Eritrea;1995;101.709401709
Eritrea;1994;103.703703704
Eritrea;1993;99.0476190476
Eritrea;1992;98.5294117647
Estonia;2014;94.1602539438
Estonia;2013;94.3598291577
Estonia;2012;94.3157107483
Estonia;2011;96.5527104869
Estonia;2010;97.7053140097
Estonia;2009;98.343215951
Estonia;2008;94.6668591522
Estonia;2007;96.9891494044
Estonia;2006;94.2994642838
Estonia;2005;96.0265285456
Estonia;2004;97.942175377
Estonia;2003;98.1872144487
Estonia;2002;99.4947886252
Estonia;2001;104.472267714
Estonia;2000;100.0
Ethiopia;2014;136.881037509
Ethiopia;2013;128.263732514
Ethiopia;2012;131.137215327
Ethiopia;2011;135.764633738
Ethiopia;2010;129.339096105
Ethiopia;2009;121.385931395
Ethiopia;2008;111.670584681
Ethiopia;2007;111.248396896
Ethiopia;2006;106.505725025
Ethiopia;2005;106.52411793
Ethiopia;2004;101.830993213
Ethiopia;2003;96.8189896043
Ethiopia;2002;93.3518611589
Ethiopia;2001;91.708548899
Ethiopia;2000;100.0
Ethiopia;1999;125.0
Ethiopia;1998;150.0
Ethiopia;1997;126.923076923
Ethiopia;1996;114.814814815
Ethiopia;1995;150.961538461
Ethiopia;1994;113.402061856
Ethiopia;1993;106.25
Ethiopia;1992;125.0
Ethiopia;1991;118.75
Ethiopia;1990;120.833333333
Ethiopia;1989;120.833333333
Ethiopia;1988;120.833333333
Ethiopia;1987;120.833333333
Ethiopia;1986;120.833333333
Ethiopia;1985;120.833333333
Ethiopia;1984;120.833333333
Ethiopia;1983;120.833333333
Ethiopia;1982;120.833333333
Ethiopia;1981;120.833333333
Faeroe Islands;2014;98.4053185786
Faeroe Islands;2013;95.5779052584
Faeroe Islands;2012;92.122783173
Faeroe Islands;2011;93.524918538
Faeroe Islands;2010;101.355167612
Faeroe Islands;2009;99.7213267396
Faeroe Islands;2008;95.8297410934
Faeroe Islands;2007;98.7070547178
Faeroe Islands;2006;102.222165858
Faeroe Islands;2005;94.4548211131
Faeroe Islands;2004;96.7671070339
Faeroe Islands;2003;103.282206114
Faeroe Islands;2002;105.864853935
Faeroe Islands;2001;101.695313649
Faeroe Islands;2000;100.0
Fiji;2014;106.685574736
Fiji;2013;107.039922549
Fiji;2012;111.543768129
Fiji;2011;111.596565987
Fiji;2010;106.811683083
Fiji;2009;106.039764849
Fiji;2008;90.5556513418
Fiji;2007;94.1018822507
Fiji;2006;99.7984500738
Fiji;2005;91.378651979
Fiji;2004;92.1931849958
Fiji;2003;96.5703900188
Fiji;2002;99.3622731909
Fiji;2001;101.516121726
Fiji;2000;100.0
Fiji;1988;141.593628927
Fiji;1987;162.256813048
Fiji;1986;145.397624134
Fiji;1985;100.0
Fiji;1984;109.689469781
Fiji;1983;117.286611765
Fiji;1982;102.228327703
Fiji;1981;105.446290224
Fiji;1980;135.155581153
Finland;2014;88.7065480752
Finland;2013;88.0157329842
Finland;2012;86.8242266124
Finland;2011;88.0797235642
Finland;2010;90.8680947012
Finland;2009;91.9713497142
Finland;2008;89.8645314063
Finland;2007;93.8970311913
Finland;2006;91.5550025446
Finland;2005;93.1845467098
Finland;2004;93.2297654794
Finland;2003;97.5772674965
Finland;2002;100.603961991
Finland;2001;99.0667197871
Finland;2000;100.0
France;2014;89.0589016829
France;2013;88.7642669008
France;2012;88.8486842105
France;2011;89.5325389551
France;2010;92.5
France;2009;95.7717041801
France;2008;93.2520325203
France;2007;95.5
France;2006;95.2873883929
France;2005;95.97010551
France;2004;98.6895910781
France;2003;99.1656131479
France;2002;100.179245283
France;2001;100.091540404
France;2000;100.0
French Polynesia;2014;80.7419033674
French Polynesia;2013;78.7143167569
French Polynesia;2012;79.3019511544
French Polynesia;2011;78.7839281312
French Polynesia;2010;80.4092772733
French Polynesia;2009;83.8868044793
French Polynesia;2008;80.4502760062
French Polynesia;2007;84.3331128171
French Polynesia;2006;87.0155066208
French Polynesia;2005;87.7170910661
French Polynesia;2004;91.022871321
French Polynesia;2003;95.9272224734
French Polynesia;2002;98.6079693234
French Polynesia;2001;100.289269542
French Polynesia;2000;100.0
Gabon;2014;214.240589893
Gabon;2013;224.75046715
Gabon;2012;227.788706539
Gabon;2011;226.123714407
Gabon;2010;194.157318571
Gabon;2009;162.469197323
Gabon;2008;228.73816109
Gabon;2007;181.231238402
Gabon;2006;178.263509061
Gabon;2005;156.219823298
Gabon;2004;118.024361539
Gabon;2003;101.510611679
Gabon;2002;92.5958291052
Gabon;2001;91.9558915857
Gabon;2000;100.0
Gabon;1999;105.05050505
Gabon;1998;102.941176471
Gabon;1997;146.078431373
Gabon;1996;147.368421053
Gabon;1995;125.438596491
Gabon;1994;118.867924528
Gabon;1993;129.761904762
Gabon;1992;134.545454545
Gabon;1991;142.452830189
Gabon;1990;156.603773585
Gabon;1989;136.842105263
Gabon;1988;139.361702128
Gabon;1987;136.363636364
Gabon;1986;142.105263158
Gabon;1985;228.0
Gabon;1984;282.456140351
Gabon;1983;326.666666667
Gabon;1982;331.818181818
Gabon;1981;357.575757576
Gabon;1980;306.172839506
Gambia, The;2014;103.362548017
Gambia, The;2013;98.6175709878
Gambia, The;2012;96.2604767079
Gambia, The;2011;94.3190279421
Gambia, The;2010;101.02982795
Gambia, The;2009;101.869401566
Gambia, The;2008;104.986950468
Gambia, The;2007;100.163938344
Gambia, The;2006;99.8991137588
Gambia, The;2005;97.542630498
Gambia, The;2004;103.483493654
Gambia, The;2003;104.131545451
Gambia, The;2002;111.814316125
Gambia, The;2001;100.148310325
Gambia, The;2000;100.0
Gambia, The;1999;100.0
Gambia, The;1998;100.0
Gambia, The;1997;100.0
Gambia, The;1996;100.0
Gambia, The;1995;100.0
Gambia, The;1994;100.0
Gambia, The;1993;100.0
Gambia, The;1992;100.0
Gambia, The;1991;100.0
Gambia, The;1990;100.0
Gambia, The;1989;100.0
Gambia, The;1988;100.0
Gambia, The;1987;100.0
Gambia, The;1986;98.5507246377
Gambia, The;1985;85.3333333333
Gambia, The;1984;82.4561403509
Gambia, The;1983;103.703703704
Gambia, The;1982;128.888888889
Gambia, The;1981;136.538461539
Gambia, The;1980;182.352941177
Georgia;2014;130.554555212
Georgia;2013;130.373906636
Georgia;2012;132.803643257
Georgia;2011;136.912561007
Georgia;2010;137.039124135
Georgia;2009;133.145001698
Georgia;2008;127.008851477
Georgia;2007;117.758023226
Georgia;2006;114.629950841
Georgia;2005;105.324197422
Georgia;2004;109.787074907
Georgia;2003;102.555397205
Georgia;2002;101.630193997
Georgia;2001;97.2496804553
Georgia;2000;100.0
Germany;2014;96.6747401352
Germany;2013;94.2483916816
Germany;2012;92.4055244458
Germany;2011;93.2991022619
Germany;2010;96.412037037
Germany;2009;98.863190521
Germany;2008;93.2525561808
Germany;2007;95.5091147339
Germany;2006;95.3863770686
Germany;2005;97.7178434077
Germany;2004;100.663819362
Germany;2003;102.255190797
Germany;2002;101.691743827
Germany;2001;100.02466606
Germany;2000;100.0
Ghana;2014;178.571028568
Ghana;2013;171.181812922
Ghana;2012;173.126459628
Ghana;2011;183.938046373
Ghana;2010;183.918547667
Ghana;2009;173.71954352
Ghana;2008;156.964222264
Ghana;2007;134.979159479
Ghana;2006;126.432298985
Ghana;2005;124.73897345
Ghana;2004;124.621709931
Ghana;2003;132.839082245
Ghana;2002;137.321260973
Ghana;2001;109.018768704
Ghana;2000;100.0
Ghana;1999;109.574468085
Ghana;1998;124.210526316
Ghana;1997;114.0
Ghana;1996;108.571428571
Ghana;1995;106.666666667
Ghana;1994;94.2307692308
Ghana;1993;89.2156862745
Ghana;1992;95.0980392157
Ghana;1991;102.02020202
Ghana;1990;100.0
Ghana;1989;105.747126437
Ghana;1988;125.842696629
Ghana;1987;131.914893617
Ghana;1986;135.416666667
Ghana;1985;123.333333333
Ghana;1984;132.0
Ghana;1983;170.37037037
Ghana;1982;125.0
Ghana;1981;185.714285714
Ghana;1980;209.523809524
Greece;2014;86.9183087753
Greece;2013;87.0800905679
Greece;2012;86.8346812112
Greece;2011;89.280961371
Greece;2010;89.119804401
Greece;2009;87.5580115528
Greece;2008;90.2783618582
Greece;2007;92.2297648599
Greece;2006;92.0970807173
Greece;2005;92.774898912
Greece;2004;96.323752084
Greece;2003;95.4428962795
Greece;2002;97.6245169177
Greece;2001;97.6245169177
Greece;2000;100.0
Greenland;2014;80.0897775719
Greenland;2013;76.3728213059
Greenland;2012;73.1884643688
Greenland;2011;72.3497119762
Greenland;2010;72.1615810139
Greenland;2009;72.1002270542
Greenland;2008;69.493418186
Greenland;2007;72.0896700202
Greenland;2006;74.5991363578
Greenland;2005;74.4228225818
Greenland;2004;79.1843813246
Greenland;2003;82.2738996039
Greenland;2002;86.8628890058
Greenland;2001;91.1060573054
Greenland;2000;100.0
Grenada;2014;87.4928153402
Grenada;2013;85.2021331243
Grenada;2012;88.6703012511
Grenada;2011;89.7813908519
Grenada;2010;89.9725498936
Grenada;2009;88.1743711898
Grenada;2008;86.5163976144
Grenada;2007;85.4580368172
Grenada;2006;82.9040101449
Grenada;2005;79.77539971
Grenada;2004;87.5351698455
Grenada;2003;93.6765632055
Grenada;2002;90.1794700821
Grenada;2001;88.3040946762
Grenada;2000;100.0
Guam;2014;100.626162008
Guam;2013;100.488670707
Guam;2012;101.563039722
Guam;2011;103.688079478
Guam;2010;104.908555064
Guam;2009;106.186558652
Guam;2008;87.7865527591
Guam;2007;89.1002547871
Guam;2006;88.4743150789
Guam;2005;90.7179195514
Guam;2004;98.0441410604
Guam;2003;98.9347314195
Guam;2002;98.5812444099
Guam;2001;99.7186070429
Guam;2000;100.0
Guatemala;2014;100.247667621
Guatemala;2013;100.759119224
Guatemala;2012;104.327665375
Guatemala;2011;111.39327311
Guatemala;2010;108.409540011
Guatemala;2009;106.910867599
Guatemala;2008;102.926551776
Guatemala;2007;100.119549267
Guatemala;2006;100.119377564
Guatemala;2005;99.5472092697
Guatemala;2004;96.7822709518
Guatemala;2003;94.0937006845
Guatemala;2002;96.9164139413
Guatemala;2001;97.4035458791
Guatemala;2000;100.0
Guatemala;1999;103.125
Guatemala;1998;111.340206186
Guatemala;1997;112.121212121
Guatemala;1996;103.738317757
Guatemala;1995;117.924528302
Guatemala;1994;106.12244898
Guatemala;1993;98.9583333333
Guatemala;1992;95.9595959596
Guatemala;1991;90.4255319149
Guatemala;1990;115.294117647
Guatemala;1989;91.9540229885
Guatemala;1988;142.528735632
Guatemala;1987;90.3614457831
Guatemala;1986;156.578947368
Guatemala;1985;93.4782608696
Guatemala;1984;101.041666667
Guatemala;1983;134.615384615
Guatemala;1982;125.0
Guatemala;1981;119.277108434
Guatemala;1980;132.926829268
Guinea;2014;96.1830837687
Guinea;2013;97.5989814748
Guinea;2012;102.13826938
Guinea;2011;109.959615143
Guinea;2010;108.030818661
Guinea;2009;97.6584269788
Guinea;2008;122.621527782
Guinea;2007;131.677362839
Guinea;2006;133.192406602
Guinea;2005;107.726088589
Guinea;2004;103.671561712
Guinea;2003;96.4577413149
Guinea;2002;96.8586287282
Guinea;2001;97.042932434
Guinea;2000;100.0
Guinea;1999;76.9230769231
Guinea;1998;80.0
Guinea;1997;87.2483221477
Guinea;1996;78.1818181818
Guinea;1995;89.6103896104
Guinea;1994;100.0
Guinea;1993;86.0759493671
Guinea;1992;93.1972789116
Guinea;1991;116.806722689
Guinea;1990;121.621621622
Guinea;1989;120.588235294
Guinea;1988;108.888888889
Guinea;1987;122.307692308
Guinea;1986;136.842105263
Guinea-Bissau;2014;81.041462196
Guinea-Bissau;2013;78.9695923889
Guinea-Bissau;2012;81.7669441134
Guinea-Bissau;2011;80.8648697889
Guinea-Bissau;2010;84.6772689715
Guinea-Bissau;2009;85.1463802999
Guinea-Bissau;2008;72.8993994135
Guinea-Bissau;2007;72.9835307051
Guinea-Bissau;2006;79.8359719483
