Country or Area;Year;Quantity
Benin;1990;193.0
Bolivia (Plur. State of);2014;453.0
Bolivia (Plur. State of);2013;353.0
Bolivia (Plur. State of);2012;0.0
Bolivia (Plur. State of);2011;0.0
Bolivia (Plur. State of);2010;0.0
Bolivia (Plur. State of);2009;0.0
Bolivia (Plur. State of);2008;0.0
Bolivia (Plur. State of);2007;139.0
Bolivia (Plur. State of);2006;204.0
Bolivia (Plur. State of);2005;217.0
Bolivia (Plur. State of);2004;241.0
Bolivia (Plur. State of);2003;133.0
Bolivia (Plur. State of);2002;91.0
Bolivia (Plur. State of);2001;126.0
Bolivia (Plur. State of);2000;173.0
Bolivia (Plur. State of);1994;67.0
Bolivia (Plur. State of);1993;63.0
Bolivia (Plur. State of);1992;17.0
Bolivia (Plur. State of);1991;49.0
Bolivia (Plur. State of);1990;0.0
Brazil;2014;26318.0
Brazil;2013;20142.0
Brazil;2012;27051.0
Brazil;2011;30660.0
Brazil;2010;32028.0
Brazil;2009;26660.0
Brazil;2008;21970.0
Brazil;2007;21373.0
Brazil;2006;18666.0
Brazil;2005;13923.0
Brazil;2004;12262.0
Brazil;2003;12262.0
Brazil;2002;11917.0
Brazil;2001;5618.0
Brazil;2000;1646.0
Brazil;1999;30.0
Brazil;1998;0.0
Brazil;1997;130.0
Brazil;1996;104.0
Brazil;1995;677.0
Brazil;1994;0.0
Brazil;1993;0.0
Brazil;1992;0.0
Brazil;1991;0.0
Brazil;1990;0.0
Brunei Darussalam;2014;5362.0
Brunei Darussalam;2013;5822.0
Brunei Darussalam;2012;6920.0
Brunei Darussalam;2011;6740.0
Brunei Darussalam;2010;7342.0
Brunei Darussalam;2009;7064.0
Brunei Darussalam;2008;8162.0
Brunei Darussalam;2007;8523.0
Brunei Darussalam;2006;10345.3582
Brunei Darussalam;2005;9544.1555
Brunei Darussalam;2004;9551.7955
Brunei Darussalam;2003;9809.1031
Brunei Darussalam;2002;9511.3247
Brunei Darussalam;2001;9050.0
Brunei Darussalam;2000;9058.0
Brunei Darussalam;1999;8373.0
Brunei Darussalam;1998;7136.0
Brunei Darussalam;1997;7920.0
Brunei Darussalam;1996;8030.0
Brunei Darussalam;1995;8369.0
Brunei Darussalam;1994;8684.0
Brunei Darussalam;1993;8489.0
Brunei Darussalam;1992;8800.0
Brunei Darussalam;1991;8079.0
Brunei Darussalam;1990;7333.0
Cameroon;2014;3257.0
Cameroon;2013;2875.0
Cameroon;2012;2650.0
Cameroon;2011;2559.0
Cameroon;2010;2821.0
Cameroon;2009;3237.0
Cameroon;2008;3826.0
Cameroon;2007;3926.0
Cameroon;2006;4505.0
Cameroon;2005;4157.0
Cameroon;2004;4648.0
Cameroon;2003;4957.0
Cameroon;2002;5146.0
Cameroon;2001;5452.0
Cameroon;2000;5717.0
Cameroon;1999;5427.0
Cameroon;1998;6114.0
Cameroon;1997;5456.0
Cameroon;1996;5280.0
Cameroon;1995;4945.0
Cameroon;1994;3830.0
Cameroon;1993;6170.0
Cameroon;1992;6620.0
Cameroon;1991;7010.0
Cameroon;1990;7410.0
Canada;2014;120996.0
Canada;2013;109803.0
Canada;2012;95715.0
Canada;2011;89540.0
Canada;2010;78760.0
Canada;2009;75017.0
Canada;2008;76926.0
Canada;2007;73877.0
Canada;2006;78978.0
Canada;2005;74472.0
Canada;2004;67130.0
Canada;2003;60993.0
Canada;2002;57150.0
Canada;2001;56844.0
Canada;2000;58425.0
Canada;1999;51870.0
Canada;1998;56777.0
Canada;1997;51625.0
Canada;1996;48178.0
Canada;1995;44887.0
Canada;1994;41945.0
Canada;1993;38978.0
Canada;1992;34540.0
Canada;1991;31960.0
Canada;1990;27061.0
Chad;2014;5039.6
Chad;2013;4775.4
Chad;2012;5119.0
Chad;2011;5644.1
Chad;2010;6023.3
Chad;2009;5871.2
Chad;2008;6232.2809
Chad;2007;7104.8024
Chad;2006;7806.2715
Chad;2005;8740.6357
Chad;2004;8439.5189
Chad;2003;1728.092784
China;2014;600.2
China;2013;1617.3
China;2012;2432.1
China;2011;2514.3
China;2010;3030.0
China;2009;5073.0
China;2008;4238.0
China;2007;3884.0
China;2006;6337.0
China;2005;8067.0
China;2004;5492.0
China;2003;8133.0
China;2002;7665.0
China;2001;7550.0
China;2000;10310.0
China;1999;7167.0
China;1998;15600.0
China;1997;19830.0
China;1996;20402.0
China;1995;18227.0
China;1994;18491.0
China;1993;19430.0
China;1992;21510.0
China;1991;22598.0
China;1990;23990.0
Colombia;2014;33073.0
Colombia;2013;38365.0
Colombia;2012;31445.0
Colombia;2011;30118.0
Colombia;2010;23695.0
Colombia;2009;17672.0
Colombia;2008;13041.0
Colombia;2007;11681.0
Colombia;2006;11294.0
Colombia;2005;11791.0
Colombia;2004;11271.0
Colombia;2003;11589.0
Colombia;2002;14545.0
Colombia;2001;15258.0
Colombia;2000;19844.0
Colombia;1999;23581.0
Colombia;1998;21525.0
Colombia;1997;17933.0
Colombia;1996;16668.0
Colombia;1995;16172.0
Colombia;1994;9753.0
Colombia;1993;10188.0
Colombia;1992;9287.0
Colombia;1991;8785.0
Colombia;1990;9682.0
Congo;2014;11637.0
Congo;2013;11551.0
Congo;2012;12884.0
Congo;2011;13586.0
Congo;2010;14984.0
Congo;2009;13446.0
Congo;2008;11461.0
Congo;2007;10626.0
Congo;2006;13245.0
Congo;2005;11716.0
Congo;2004;10656.0
Congo;2003;10133.0
Congo;2002;11250.0
Congo;2001;11587.0
Congo;2000;12821.0
Congo;1999;13171.0
Congo;1998;12243.0
Congo;1997;11020.0
Congo;1996;9790.0
Congo;1995;8710.0
Congo;1994;8878.0
Congo;1993;8960.0
Congo;1992;7920.0
Congo;1991;7405.0
Congo;1990;7421.0
Costa Rica;2013;0.0
Costa Rica;2012;64.3257683215
Costa Rica;2011;0.0
Costa Rica;2010;0.0
Côte d'Ivoire;2014;888.0
Côte d'Ivoire;2013;1234.0
Côte d'Ivoire;2012;1433.0
Côte d'Ivoire;2011;1623.0
Côte d'Ivoire;2010;1921.0
Côte d'Ivoire;2009;2164.0
Côte d'Ivoire;2008;2076.0
Côte d'Ivoire;2007;2400.0
Côte d'Ivoire;2006;2998.0
Côte d'Ivoire;2005;1970.0
Côte d'Ivoire;2004;1278.0
Côte d'Ivoire;2003;1184.0
Côte d'Ivoire;2002;329.0
Côte d'Ivoire;2001;242.0
Côte d'Ivoire;2000;339.0
Côte d'Ivoire;1999;470.0
Côte d'Ivoire;1998;505.0
Côte d'Ivoire;1997;706.0
Côte d'Ivoire;1996;860.0
Côte d'Ivoire;1995;420.0
Côte d'Ivoire;1994;310.0
Côte d'Ivoire;1993;314.0
Côte d'Ivoire;1992;378.0
Côte d'Ivoire;1991;388.0
Côte d'Ivoire;1990;25.0
Croatia;2000;35.0
Croatia;1999;130.0
Croatia;1998;40.0
Croatia;1997;40.0
Croatia;1996;111.0
Croatia;1995;250.0
Croatia;1994;218.0
Croatia;1993;524.0
Croatia;1992;627.0
Cuba;1991;0.0
Cuba;1990;74.0
Czechia;2014;27.0
Czechia;2013;25.0
Czechia;2012;21.0
Czechia;2011;19.0
Czechia;2010;20.0
Czechia;2009;21.0
Czechia;2008;20.0
Czechia;2007;17.0
Czechia;2006;42.0
Czechia;2005;58.0
Czechia;2004;64.0
Czechia;2003;133.0
Czechia;2002;140.0
Czechia;2001;119.0
Czechia;2000;111.0
Czechia;1999;109.0
Czechia;1998;103.0
Czechia;1997;91.0
Czechia;1996;84.0
Czechia;1995;102.0
Czechia;1994;222.0
Czechia;1993;65.0
Czechia;1992;40.0
Czechoslovakia (former);1991;0.0
Czechoslovakia (former);1990;0.0
Dem. Rep. of the Congo;2014;1061.0
Dem. Rep. of the Congo;2013;1129.0
Dem. Rep. of the Congo;2012;1197.0
Dem. Rep. of the Congo;2011;1205.0
Dem. Rep. of the Congo;2010;1109.0
Dem. Rep. of the Congo;2009;1109.0
Dem. Rep. of the Congo;2008;1139.0
Dem. Rep. of the Congo;2007;1215.0
Dem. Rep. of the Congo;2006;1261.0
Dem. Rep. of the Congo;2005;1269.0
Dem. Rep. of the Congo;2004;1393.0
Dem. Rep. of the Congo;2003;1286.0
Dem. Rep. of the Congo;2002;1181.0
Dem. Rep. of the Congo;2001;1218.0
Dem. Rep. of the Congo;2000;1186.0
Dem. Rep. of the Congo;1999;1174.0
Dem. Rep. of the Congo;1998;1130.0
Dem. Rep. of the Congo;1997;1128.0
Dem. Rep. of the Congo;1996;1125.0
Dem. Rep. of the Congo;1995;1130.0
Dem. Rep. of the Congo;1994;1133.0
Dem. Rep. of the Congo;1993;1012.0
Dem. Rep. of the Congo;1992;1020.0
Dem. Rep. of the Congo;1991;1117.0
Dem. Rep. of the Congo;1990;1150.0
Denmark;2014;4799.0
Denmark;2013;6165.0
Denmark;2012;6059.0
Denmark;2011;7275.0
Denmark;2010;7702.0
Denmark;2009;8557.0
Denmark;2008;8656.0
Denmark;2007;9402.0
Denmark;2006;11568.0
Denmark;2005;13627.0
Denmark;2004;14940.0
Denmark;2003;13352.0
Denmark;2002;13727.0
Denmark;2001;11932.0
Denmark;2000;13395.0
Denmark;1999;11015.0
Denmark;1998;8288.0
Denmark;1997;7030.0
Denmark;1996;5241.0
Denmark;1995;4753.0
Denmark;1994;5909.0
Denmark;1993;5115.0
Denmark;1992;4426.0
Denmark;1991;4254.0
Denmark;1990;2769.0
Ecuador;2014;20283.37
Ecuador;2013;18310.97
Ecuador;2012;16858.0
Ecuador;2011;15808.86
Ecuador;2010;16219.81
Ecuador;2009;14702.26
Ecuador;2008;18217.0
Ecuador;2007;17717.0
Ecuador;2006;19644.0
Ecuador;2005;18818.0
Ecuador;2004;18506.0
Ecuador;2003;13224.0
Ecuador;2002;12058.0
Ecuador;2001;12758.0
Ecuador;2000;12387.0
Ecuador;1999;12112.0
Ecuador;1998;12277.0
Ecuador;1997;12780.0
Ecuador;1996;11056.0
Ecuador;1995;12686.0
Ecuador;1994;12421.0
Ecuador;1993;11404.0
Ecuador;1992;10643.0
Ecuador;1991;9337.0
Ecuador;1990;8911.0
Egypt;2014;9945.0
Egypt;2013;11752.0
Egypt;2012;9530.0
Egypt;2011;4678.0
Egypt;2010;6824.0
Egypt;2009;5437.0
Egypt;2008;4975.0
Egypt;2007;1474.0
Egypt;2006;1803.0
Egypt;2005;2055.0
Egypt;2004;962.0
Egypt;2003;787.0
Egypt;2002;2420.0
Egypt;2001;2409.0
Egypt;2000;2140.0
Egypt;1999;2819.0
Egypt;1998;2791.0
Egypt;1997;6148.0
Egypt;1996;6685.0
Egypt;1995;8369.0
Egypt;1994;8346.0
Egypt;1993;19610.0
Egypt;1992;21171.0
Egypt;1991;20631.0
Egypt;1990;19113.0
El Salvador;2014;0.0
El Salvador;2013;11.0
Equatorial Guinea;2014;13511.22
Equatorial Guinea;2013;12822.94
Equatorial Guinea;2012;13072.32
Equatorial Guinea;2011;11965.09
Equatorial Guinea;2010;12773.07
Equatorial Guinea;2009;15406.0
Equatorial Guinea;2008;17397.0
Equatorial Guinea;2007;17457.0
Equatorial Guinea;2006;17088.0
Equatorial Guinea;2005;17915.0
Equatorial Guinea;2004;17383.0
Equatorial Guinea;2003;12546.391753
Equatorial Guinea;2002;11287.800687
Equatorial Guinea;2001;9661.512027
Equatorial Guinea;2000;5770.618557
Equatorial Guinea;1999;4999.140893
Equatorial Guinea;1998;4338.487973
Equatorial Guinea;1997;2940.721649
Equatorial Guinea;1996;841.838488
Equatorial Guinea;1995;311.254296
Equatorial Guinea;1994;242.0
Equatorial Guinea;1993;222.0
Equatorial Guinea;1992;125.0
Equatorial Guinea;1991;0.0
Fiji;2014;0.0
Fiji;2013;0.0
Fiji;2012;0.0
Fiji;2011;0.0
Fiji;2010;0.0
Fiji;2009;0.0
Fiji;2008;0.0002
Finland;1992;4.0
France;2014;20.0
France;2013;68.0
France;2012;183.0
France;2011;461.0
France;2010;0.0
Gabon;2014;10792.0
Gabon;2013;10770.0
Gabon;2012;11884.0
Gabon;2011;11482.0
Gabon;2010;12156.0
Gabon;2009;10586.0
Gabon;2008;10734.0
Gabon;2007;11372.0
Gabon;2006;11267.0
Gabon;2005;12643.0
Gabon;2004;12921.0
Gabon;2003;12664.0
Gabon;2002;11941.0
Gabon;2001;12396.0
Gabon;2000;13177.0
Gabon;1999;15055.0
Gabon;1998;17009.0
Gabon;1997;18057.0
Gabon;1996;17796.0
Gabon;1995;17651.0
Gabon;1994;16526.0
Gabon;1993;14757.0
Gabon;1992;13546.0
Gabon;1991;13819.0
Gabon;1990;11909.0
Georgia;2014;51.3
Georgia;2013;57.0
Georgia;2012;37.0
Georgia;2011;49.0
Georgia;2010;58.0
Georgia;2009;60.0
Georgia;2008;35.0
Georgia;2007;58.0
Georgia;2006;60.0
Georgia;2005;64.0
Georgia;2004;52.0
Georgia;2003;72.0
Georgia;2002;51.0
Georgia;2001;70.0
Georgia;2000;75.0
Georgia;1999;40.0
Georgia;1998;54.0
Georgia;1997;131.0
Georgia;1996;113.0
Georgia;1995;0.0
Georgia;1994;0.0
Germany;2014;30.0
Germany;2013;34.0
Germany;2012;194.0
Germany;2011;375.0
Germany;2010;706.0
Germany;2009;110.0
Germany;2008;135.0
Germany;2007;690.0
Germany;2006;548.0
Germany;2005;703.0
Germany;2004;1108.0
Germany;2003;647.0
Germany;2002;1322.0
Germany;2001;1030.0
Germany;2000;3217.0
Germany;1999;1741.0
Germany;1998;1389.0
Germany;1997;3583.0
Germany;1996;1778.0
Germany;1995;763.0
Germany;1994;1121.0
Germany;1993;108.0
Germany;1992;208.0
Germany, Fed. R. (former);1990;0.0
Ghana;2014;5386.1
Ghana;2013;5108.7
Ghana;2012;4202.1
Ghana;2011;3887.1
Ghana;2010;0.0
Ghana;2009;0.0
Ghana;1990;0.0
Greece;2014;59.0
Greece;2013;145.0
Greece;2012;258.0
Greece;2011;684.0
Greece;2010;847.0
Greece;2009;998.0
Greece;2008;1063.0
Greece;2007;1056.0
Greece;2006;1054.0
Greece;2005;918.0
Greece;2004;812.0
Greece;2003;1105.0
Greece;2002;387.0
Greece;2001;0.0
Greece;2000;0.0
Greece;1999;116.0
Greece;1998;0.0
Greece;1997;204.0
Greece;1996;260.0
Greece;1995;632.0
Greece;1994;425.0
Greece;1993;723.0
Greece;1992;470.0
Greece;1991;678.0
Greece;1990;1233.0
Guatemala;2014;410.8
Guatemala;2013;440.4
Guatemala;2012;488.0
Guatemala;2011;527.0
Guatemala;2010;555.0
Guatemala;2009;631.0
Guatemala;2008;706.0
Guatemala;2007;708.0
Guatemala;2006;831.0
Guatemala;2005;892.0
Guatemala;2004;1043.0
Guatemala;2003;1231.0
Guatemala;2002;1259.0
Guatemala;2001;1061.0
Guatemala;2000;934.06
Guatemala;1999;1047.0
Guatemala;1998;1205.0
Guatemala;1997;892.0
Guatemala;1996;641.0
Guatemala;1995;407.0
Guatemala;1994;232.0
Guatemala;1993;295.0
Guatemala;1992;248.0
Guatemala;1991;159.0
Guatemala;1990;164.0
Hungary;2014;10.0
Hungary;2013;61.0
Hungary;2012;0.0
Hungary;2011;0.0
Hungary;2010;0.0
Hungary;2008;475.0
Hungary;2007;596.0
Hungary;2006;811.0
Hungary;2005;344.0
Hungary;2004;136.0
Hungary;2003;0.0
Hungary;2002;0.0
Hungary;2001;0.0
Hungary;2000;0.0
Hungary;1999;0.0
Hungary;1998;0.0
Hungary;1997;54.0
Hungary;1996;15.0
Indonesia;2014;11091.0
Indonesia;2013;10450.0
Indonesia;2012;15757.0
Indonesia;2011;18520.0
Indonesia;2010;18048.0
Indonesia;2009;18257.0
Indonesia;2008;13698.0
Indonesia;2007;17416.0
Indonesia;2006;15027.0
Indonesia;2005;16056.0
Indonesia;2004;20250.0
Indonesia;2003;22626.0
Indonesia;2002;25262.0
Indonesia;2001;29412.0
Indonesia;2000;26145.0
Indonesia;1999;33477.0
Indonesia;1998;36914.0
Indonesia;1997;38977.0
Indonesia;1996;38255.0
Indonesia;1995;40588.0
Indonesia;1994;43528.0
Indonesia;1993;37980.0
Indonesia;1992;39478.0
Indonesia;1991;40731.0
Indonesia;1990;33820.0
Iran (Islamic Rep. of);2014;53415.0
Iran (Islamic Rep. of);2013;50915.80756
Iran (Islamic Rep. of);2012;56475.945017
Iran (Islamic Rep. of);2011;110700.171821
Iran (Islamic Rep. of);2010;111997.42268
Iran (Islamic Rep. of);2009;109264.604811
Iran (Islamic Rep. of);2008;117837.628866
Iran (Islamic Rep. of);2007;124109.965636
Iran (Islamic Rep. of);2006;121000.0
Iran (Islamic Rep. of);2005;119000.0
Iran (Islamic Rep. of);2004;127109.0
Iran (Islamic Rep. of);2003;127913.0
Iran (Islamic Rep. of);2002;107342.0
Iran (Islamic Rep. of);2001;108706.0
Iran (Islamic Rep. of);2000;119207.0
Iran (Islamic Rep. of);1999;105766.0
Iran (Islamic Rep. of);1998;108649.0
Iran (Islamic Rep. of);1997;119631.0
Iran (Islamic Rep. of);1996;119958.0
Iran (Islamic Rep. of);1995;121021.0
Iran (Islamic Rep. of);1994;120376.0
Iran (Islamic Rep. of);1993;129116.0
Iran (Islamic Rep. of);1992;126095.0
Iran (Islamic Rep. of);1991;120177.0
Iran (Islamic Rep. of);1990;110000.0
Iraq;2014;123677.0
Iraq;2013;117466.0
Iraq;2012;119328.0
Iraq;2011;106931.0
Iraq;2010;93223.0
Iraq;2009;94012.0
Iraq;2008;91451.0
Iraq;2007;81040.0
Iraq;2006;74480.0
Iraq;2005;69153.0
Iraq;2004;73890.0
Iraq;2003;49125.0
Iraq;2002;71281.0
Iraq;2001;90189.0
Iraq;2000;102506.0
Iraq;1999;100637.0
Iraq;1998;79685.0
Iraq;1997;36867.0
Iraq;1996;4327.0
Iraq;1995;3119.0
Iraq;1994;2938.0
Iraq;1993;2899.0
Iraq;1992;2973.0
Iraq;1991;2120.0
Iraq;1990;78159.0
Ireland;2013;0.0
Ireland;2012;0.0
Ireland;2011;39.0
Ireland;2010;92.0
Ireland;2009;0.0
Ireland;2008;0.0
Ireland;2007;0.0
Ireland;2006;0.0
Ireland;2005;0.0
Ireland;2004;0.0
Ireland;2003;85.0
Ireland;2002;87.0
Italy;2014;358.0
Italy;2013;522.0
Italy;2012;881.0
Italy;2011;440.0
Italy;2010;369.0
Italy;2009;375.0
Italy;2008;978.0
Italy;2007;1213.0
Italy;2006;913.0
Italy;2005;801.0
Italy;2004;530.0
Italy;2003;675.0
Italy;2002;0.0
Italy;2001;0.0
Italy;2000;0.0
Italy;1999;0.0
Italy;1998;100.0
Italy;1997;220.0
Italy;1996;91.0
Italy;1995;146.0
Italy;1994;444.0
Italy;1993;420.0
Italy;1992;246.0
Italy;1991;554.0
Italy;1990;859.0
Kazakhstan;2014;53879.0
Kazakhstan;2013;58078.0
Kazakhstan;2012;57943.0
Kazakhstan;2011;57621.0
Kazakhstan;2010;52962.0
Kazakhstan;2009;57579.0
Kazakhstan;2008;48979.0
Kazakhstan;2007;46306.0
Kazakhstan;2006;48232.0
Kazakhstan;2005;41959.0
Kazakhstan;2004;41738.0
Kazakhstan;2003;38638.0
Kazakhstan;2002;34911.0
Kazakhstan;2001;28525.0
Kazakhstan;2000;24701.0
Kazakhstan;1999;20697.0
Kazakhstan;1998;16260.0
Kazakhstan;1997;17018.0
Kazakhstan;1996;13505.0
Kazakhstan;1995;9782.0
Kazakhstan;1994;7964.0
Kazakhstan;1993;13749.0
Kazakhstan;1992;13613.0
Kenya;2014;0.0
Kenya;2013;18.0
Kenya;2012;27.0
Kenya;2011;89.0
Kenya;2010;80.0
Kuwait;2014;101123.0
Kuwait;2013;102646.0
Kuwait;2012;101296.0
Kuwait;2011;87897.0
Kuwait;2010;68829.0
Kuwait;2009;67154.0
Kuwait;2008;87806.0
Kuwait;2007;80596.0
Kuwait;2006;86179.0
Kuwait;2005;82762.02
Kuwait;2004;71027.46
Kuwait;2003;62100.14
Kuwait;2002;48843.72
Kuwait;2001;61941.26
Kuwait;2000;60744.81
Kuwait;1999;48030.0
Kuwait;1998;60266.0
Kuwait;1997;53737.0
Kuwait;1996;59880.0
Kuwait;1995;57433.0
Kuwait;1994;63532.0
Kuwait;1993;73022.0
Kuwait;1992;37580.0
Kuwait;1991;6436.0
Kuwait;1990;32620.0
Kyrgyzstan;2013;1.0
Kyrgyzstan;2012;0.0
Kyrgyzstan;2011;2.0
Kyrgyzstan;2010;0.0
Kyrgyzstan;2009;6.0
Kyrgyzstan;2008;53.0
Kyrgyzstan;2007;2.0
Kyrgyzstan;2006;0.0
Kyrgyzstan;2005;0.0
Kyrgyzstan;2004;0.0
Kyrgyzstan;2003;0.0
Kyrgyzstan;1998;0.0
Kyrgyzstan;1997;40.0
Kyrgyzstan;1996;21.0
Kyrgyzstan;1995;25.0
Kyrgyzstan;1994;69.0
Kyrgyzstan;1993;61.0
Kyrgyzstan;1992;86.0
Libya;2014;16425.0
Libya;2013;41689.0
Libya;2012;61807.0
Libya;2011;14420.0
Libya;2010;64789.0
Libya;2009;63087.0
Libya;2008;69354.0
Libya;2007;70818.0
Libya;2006;68509.0
Libya;2005;65845.0
Libya;2004;59898.0
Libya;2003;52856.0
Libya;2002;41416.0
Libya;2001;46511.0
Libya;2000;47869.0
Libya;1999;44406.0
Libya;1998;53892.0
Libya;1997;50062.0
Libya;1996;50285.0
Libya;1995;50764.0
Libya;1994;52204.0
Libya;1993;53450.0
Libya;1992;56926.0
Libya;1991;58815.0
Libya;1990;54300.0
Lithuania;2014;63.0
Lithuania;2013;67.0
Lithuania;2012;79.0
Lithuania;2011;80.0
Lithuania;2010;111.0
Lithuania;2009;113.0
Lithuania;2008;129.0
Lithuania;2007;155.0
Lithuania;2006;115.0
Lithuania;2005;148.0
Lithuania;2004;193.0
Lithuania;2003;288.0
Lithuania;2002;124.0
Lithuania;2001;351.0
Lithuania;2000;311.0
Lithuania;1999;228.0
Lithuania;1998;265.0
Lithuania;1997;193.0
Lithuania;1996;123.0
Lithuania;1995;8.0
Lithuania;1994;0.0
Malaysia;2014;11432.0
Malaysia;2013;10421.0
Malaysia;2012;11584.0
Malaysia;2011;11020.0
Malaysia;2010;16381.0
Malaysia;2009;15960.0
Malaysia;2008;14495.0
Malaysia;2007;16388.0
Malaysia;2006;18288.0
Malaysia;2005;18353.56
Malaysia;2004;18596.09
Malaysia;2003;19401.0
Malaysia;2002;18732.0
Malaysia;2001;18647.0
Malaysia;2000;17856.0
Malaysia;1999;18995.0
Malaysia;1998;19291.0
Malaysia;1997;15872.0
Malaysia;1996;17494.0
